spreadsheets,spreadsheet
spree,pagsasaya
sprig,suwi
sprightly,masigla
spring,tagsibol
springboard,pambuwelo
springer,pampang-aso
springing,sumisibol
springtime,kabataan
springy,talbog
sprinkle,pagdidilig
sprinkler,pandilig
sprinkling,patubigan
sprite,engkanto
sprocket,ngipin-ngipin
sprout,usbong
sprouted,sumibol
sprouting,sumisibol
spruce,mag-ayos
spry,maliksi
spud,patatas
spume,bumula
spun,nangangala
spunk,kahoy na madaling magdingas
spunky,may matibay na loob
spur,tagapag-udyok
spurious,hindi totoo
spuriously,huwad
spurn,sumipa
spurned,itinakwil
spurt,pumulandit
sputnik,isputnik
sputter,utal na pagsasalita
sputum,plema
spy,sumubaybay nang palihim
spyglass,anteoho
spyhole,silipan
spying,himanman
squabble,pagtatalo
squad,pulutong
squadron,iskuwadra
squalid,hamak
squall,palakat
squally,may sigwa
squalor,abang kalagayan
squander,mag-aksaya
squandering,aksaya
square,parisukat
squared,nakalapat
squares,parisukat
squashed,lapirat
squashing,lapirat
squashy,malambot
squat,mababa at malapad
squatter,iskuwater
squatting,squat
squawk,pumyak
squeak,langitngit
squeaky,maalatiit
squeal,pagsusumbong
squeamish,masyadong maselan
squeegee,elastikong panlampaso
squeeze,kurutin
squeezed,kinatas
squeezer,pigaan
squeezing,lamuyot
squelch,masugpo
squib,uyam
squid,pusit
squint,sumulyap
Squinty,Sulimpat
squire,eskudero
squirearchy,kalagayan ng malaking may-ari ng lupa
squirm,pamimilipit
squirming,mamilipit
squirrel,ardilya
squirt,pumulandit
srilanka,Sri Lanka
stab,pagsaksak
stabilisation,pagpapapanatag
stabilise,patatagin
stabilised,nagpapatatag
stabiliser,pampatatag
stabilisers,stabilizers
stabilises,stabilizes
stabilising,stabilizing
stability,katatagan
stable,matatag
stabling,mga kabalyerisa
staccato,estakato
stack,salansan
stacked,nakasalansan
stacks,stack
stadium,istadyum
stadiums,Istadyum
Stadte,St\xc3\x83\xc2\xa4dte
Stael,Sta\xc3\x83\xc2\xabl
staff,mga tauhan
staffing,Paghahanap ng mga Tauhan
stag,ng mga lalaki
stage,yugto
stagecoach,karwahe
staged,itinanghal
stager,sanay na tao
stages,yugto
stagey,maarte
stagger,suray
staggering,pagsuray
staging,pagtatanghal ng dula
stagnancy,pagwawalang-kilos
stagnant,walang pag-unlad
stagnate,tumimik
stagnation,pagwawalang-kilos
staid,walang kibo
stain,mantsa
stained,marumi
staining,paglamlam
stainless,hindi kinakalawang
stains,batik
stair,baitang
staircase,hagdanan
stairs,hagdan
stairway,hagdan
stake,taya
stakes,pusta
stalactite,estalaktita
stalagmite,estalagmita
stale,lipas
stalemate,walang magagawa
stalk,unti-unting lumaganap
stalks,tangkay
stall,pagkukunwari upang mabalam
stallion,kabayong lalaki
stalls,kuwadra
stalwart,malakas at matapang
stamen,estamen
stamina,tibay
stammer,mautal
stamp,lagyan ng selyo
stamped,naselyohang
stampede,pagpapanakbuhan
stamping,panlililak
stance,tindig
stanch,hindi mapapasok ng tubig
stanchion,tagataguyod
stand,tumayo
standard,pamantayan
standardisation,standardisasyon
standardise,ilagay sa pamantayan
standardised,standardized
standardising,standardizing
standards,pamantayan
standby,tumayo ka sa tabi
standest,kinatatayuan
standeth,tumatayo
standing,nakatayo
standings,standing
standpoint,kinatatayuan
stands,kinatatayuan
standstill,pagkahinto
stank,bumaho
stanza,taludturan
stanzas,stanza
staple,mga sangkap na hilaw
star,bituin
starboard,kanang tagiliran ng bapor
starch,pagkapormal
starchy,pormal
stardom,nangungunang kalagayan sa dulaan
stare,tumitig
stared,tumitig
starfish,isdang-bituin
stargazer,mamimituin
stargazing,pagninilay-nilay
staring,nakapako
stark,panay
starless,walang bituin
starlet,munting bituin
starlight,liwanag ng mga bituin
starling,martines
starlit,mabituin
starred,nalagyan ng bituin
starring,Pinagbibidahan ni
starry,kumikislap na parang bituin
start,simula
started,nagsimula
starting,simula
startle,gumulantang
startled,nagulat
startling,nakagugulat
starts,pagsisimula
startup,Magsimula
startups,startup
starvation,gutom
starve,mamatay sa gutom
starved,nagutom
starving,gutom
state,estado
stated,nakasaad
statehood,kalagayan ng estado
stately,marangal
statement,pahayag
statements,pahayag
stateroom,kamarote
statesman,estadista
statesmanship,estadismo
statics,estatika
stating,paglalahad
station,estasyon
stationary,walang galaw
stationed,puwesto
stationer,magtitinda ng mga gamit panulat
stationery,mga kagamitan sa pagsulat
stationmaster,puno ng himpilan
statistic,Istatistika
statistical,estatistiko
statistically,istatistika
statistician,estatistiko
statuary,estatwaryo
statue,rebulto
statues,estatwa
statuesque,malaistawa
statuette,piguriliya
stature,tayog
status,katayuan
statuses,mga katayuan
statute,batas
statutes,palatuntunan
statutory,ayon sa batas
staunch,hindi mapapasok ng tubig
stave,mabutas
staves,pingga
stay,manatili
stayed,nagtutulog
stayin,manatili sa
staying,matigas
stays,pananatili
stead,sa halip ng ni
steadfast,matatag
steadfastness,katatagan
steadied,nagpatatag
steadily,patuloy
steadiness,pagkamatatag
steady,maging matatag
steal,magnakaw
stealer,magnanakaw
stealing,pagnanakaw
stealth,nakaw
stealthily,patago
stealthy,pailalim
steam,singaw
steamboat,bapor
steamer,bapor
steamroller,sumagasa
steamship,sasakyang-dagat
steamy,masingaw
steed,kabayo
steel,asero
steelwork,isang bagay na yari sa asero
steelworks,pundisyon ng asero
steely,yari sa asero
steep,matarik
steeped,buong pag-isip
steeple,mataas na tore
steeplejack,stiplgek
steer,patnubapan
steerage,pag-ugit
steering,pagpipiloto
steersman,tagaugit
stellar,sa bituin
stem,tangkay
stemmed,Nag-ugat
stems,Nagmumula
stench,masamang amoy
stencil,mag-istensil
stenographer,takigrapo
stenographic,pantakigrapya
stenography,esteno
stentorian,malakas na malakas
step,hakbang
stepbrother,kinakapatid na lalaki
stepdaughter,babaing anak na panguman
stepfather,tiyuhin
stepladder,hagdang tiklupin
stepmother,tiya
steppe,kapatagan
stepping,tuntong
steps,mga hakbang
stepsister,kinakapatid na babae
stepson,lalaking anak na panguman
stereo,isteryo
stereos,stereo
stereoscopic,estereoskopiko
stereotype,estereotipo
stereotyped,estereotipiko
stereotypes,stereotype
stereotyping,magbansag
sterile,payat
sterilisation,isterilisasyon
sterilise,pakuluan
sterilised,isterilisado
sterilising,pangsterilize
sterility,baog
sterilized,isterilisado
sterling,puro
stern,mabagsik
sternly,mahigpit
stethoscope,istetoskop
stevedore,estibador
stew,ilaga
steward,tagapangasiwa
stewardess,istuwardes
stewards,katiwala
stewardship,pagkakatiwala
stewed,nilaga
stewpan,kasirola
stick,tungkod
sticker,etiketa
stickiness,katigasan
sticking,malagkit
stickleback,estiklebek
stickler,taong makulit
sticky,malagkit
stiff,matigas
stiffen,tumigas
stiffnecked,matitigas ang ulo
stiffness,kawalang-kilos
stifle,hindi makahinga
stifling,mainis
stigma,mantsa
stigmatisation,stigmatization
stigmatise,stigmatize
stigmatised,stigmatized
stigmatising,stigmatizing
stiletto,panusok
still,pa rin
stillborn,patay nang isilang
stillness,katahimikan
stills,still
stilly,tahimik
stilt,takyaran
stilted,hindi natural
Stilton,Estilton
stimulant,pampalakas-loob
stimulate,pasiglahin
stimulation,pagbibigay-buhay
stimulus,pampasigla
sting,masaktan ang damdamin
stinger,tibo
stinging,nakatutuya
stingray,dahunan
stingy,maramot
stink,baho
stinking,mabaho
stint,magtipid
stipend,sahod
stipendiary,pinagbayaran
stipulate,magtadhana
stipulated,itinakda
stipulation,kasunduan
stipulations,takda
stir,gumalaw
stirfry,ginisa
stirred,hinalo
stirrer,salarin
stirring,pagpapakilos
stirrup,estribo
stitch,tusok
stitcher,tagatahi
stitches,tahi
stoat,stut
stockade,tanggulan
stockcar,parisang kotsa
stockholder,kasapi ng mamumuhunan
stocking,medyas
stockinged,ng medyas
stockings,medyas
stockman,taong naaabala sa panghahayupan
stockpile,tipon
stockpiling,pag-iimpon
stockroom,pintungan
stocks,sapi
stocky,pandak
stodge,magbusog
stodgy,sandat
stoic,matiisin
stoical,walang pakiramdam
stoke,maggatong
stoker,hurnero
stole,balabal
stolen,ninakaw
stolid,dungo
stomach,tiyan
stomachache,sakit sa tiyan
stone,bato
stoned,binato
stonemason,kantero
stones,bato
stonework,aakma ng mga bato
stoning,pagbato
stony,napakatigas
stood,tumayo
stooge,sangkalan
stool,dumi ng tao
stoop,nakatungo
stooped,kurkubado
stooping,pagyuko
stop,itigil
stopgap,pasak
stopover,pansamantalang paghinto
stoppage,pagkahinto
stopped,tumigil
stopper,pasak
stopping,pagpapahinto
stops,hinto
stopwatch,segundometro
storage,imbakan
store,tindahan
stored,naka-imbak
storehouse,kamalig
storehouses,kamalig
storekeeper,magtitinda
storeroom,bodega
stores,Tindahan
storey,palapag
storied,makasaysayan
stories,kwento
storing,pag-iimbak
stork,tagak
storm,bagyo
storms,bagyo
stormy,mabagyo
story,kuwento
storybook,katipunan ng mga kuwento
storyteller,mananalaysay
storytelling,pagkukuwento
stout,matapang
stoutness,tibay
stove,kalan
stovepipe,pausukan
stoves,kalan
stow,mag-impake
stowage,pagbubunton
stowaway,takas na pasahero
straddle,sumaklang
strafe,rumapido
straggle,mapahiwalay sa karamihan
straggler,taong pagala-gala
straggling,tumatakas
straight,tuwid
straightaway,kagayat
straighten,ituwid
straightened,unatin
straightforward,matapat
straightforwardness,katapatan
Straightway,Pagdaka
strain,pinagmanahan
strained,pilit
strainer,salaan
strait,makipot
straiten,maghigpit
straitened,kapos
straitly,siyasat
strand,malagay sa kagipitan
stranded,kilu-kilo
strands,mga hibla
strange,kakaiba
strangely,kakaiba
strangeness,kakatwaan
stranger,taong hindi kilala
strangers,estranghero
strangle,manakit
strangled,bigti
stranglehold,pagkainis
strangling,pagkainis
strangulation,pagbigti
strap,tali
strapper,malusog na tao
strapping,matangkad at malusog
strata,sapin
stratagem,pakana
strategical,estratehiko
strategically,estratehikong
strategies,estratehiya
strategy,diskarte
stratification,pagsasapin-sapin
stratified,nagsasapin-sapin
stratosphere,estratospera
stratospheric,estratosperiko
stratum,sapin
stratus,malapad na ulap
straw,dayami
strawberry,presa
stray,ligaw na hayop
strayed,nalalanga
straying,naliligaw
streak,magguhit
streaked,guhitan
streaky,ginuhitan
stream,sapa
streamed,stream
streamer,palawit
streamers,streamer
streamlet,munting ilog
streamline,talagusan
streams,batis
street,kalye
streets,lansangan
strength,lakas
strengthen,lakasan
strengthened,lumakas
strengthening,pagpapalakas
strengths,lakas
strenuous,masipag
stress,diin
stressed,pagkabalisa
stresses,Iginiit
stressful,mabigat
stressing,diin
stretch,mag-abot
stretched,unat
stretcher,estretser
stretches,umaabot
stretching,kahabaan
strew,isabog
strewn,nagkalat
striated,maygitgit
stricken,tinamaan
strict,mahigpit
stricter,mahigpit
strictest,mahigpit
strictly,mahigpit
strictness,katumpakan
stricture,tuligsa
stride,mahabang hakbang
strident,palirit
strife,pag-aawayan
strifes,pagtatalo
strike,welga
striker,mag-aaklas
strikes,strike
striking,kapansin-pansin
string,tali
stringed,may kuwerdas
stringency,kahigpitan
stringent,mahigpit
strings,string
stringy,mahibla
strip,mahaba't makitid na piraso
stripe,guhit
striped,may mga guhit
stripes,guhitan
stripped,baklas
stripping,pagkakalag
strips,piraso
strive,magsikap
strives,Nagsusumikap
striving,nagsusumikap
strivings,pakikipagtalo
stroke,kudlit
strokes,stroke
stroll,mamasyal
stroller,andador
strolling,paglalaboy-laboy
strong,malakas
stronger,malakas
strongest,pinakamatibay
stronghold,matibay na tanggulan
strongholds,mga katibayan
strongly,malakas
strongman,malakas na lalake
strongroom,kaha-detalega
strontium,estrontyum
strop,tagisan
strophe,stropa
struck,gulat
structural,estruktural
structure,kaayusan
structured,nakabalangkas
structures,istruktura
structuring,iistraktura
struggle,magsagupa
struggled,nahirapan
struggles,pakikibaka
struggling,nahihirapan
strum,pagkala-kalabit
strummed,kinakalabit
strumming,pagkala-kalabit
strumpet,kalapating mababa ang lipad
strung,may langkin
strut,magmayabang sa paglakad
strutter,estruter
strychnine,estriknina
stub,talunaryo
stubble,pinaggapasan
stubbly,matutsang
stubborn,matigas ang ulo
stubbornness,katigasan ng ulo
stubby,magaspang at matigas
stubs,stub
stucco,estuko
stuck,mapagmataas
stud,magtanim ng
student,mag-aaral
students,mag-aaral
studentship,pangestudyanteng taon
studied,aral
Studien,Studi\xc3\x83\xc2\xabn
studiers,nag-aaral
studies,pag-aaral
studio,talyer
studious,masipag mag-aral
studiousness,taong gawain ng agham
study,pag-aaral
studying,pag-aaral
stuff,mga bagay
stuffed,pinalamanan
stuffiness,kapuputan
stuffing,palaman
stuffy,walang hangin
stumble,marapa
stumbles,natitisod
stumbling,Nagkakamali
stump,hindi makasagot
stumpy,mataba at pandak
stun,makawala ng malay
stunned,masindak
stunner,kataka-takang uliran
stunning,napakaganda
stunt,sumugpo sa paglaki
stunted,puril
stunts,stunt
stupefaction,pagkawala ng malay
stupefy,mawalan ng ulirat
stupendous,kagila-gilalas
stupid,bobo
stupidity,kahangalan
stupor,kawalang-malay
sturdy,matibay
stutter,mautal
stuttering,ang-ang
sty,kulungan ng baboy
style,estilo
styled,istilong
styles,estilo
styling,estilo
stylised,inilarawan sa pangkinaugalian
stylish,ayon sa moda
stylishly,istilo
stylishness,katikasan
stylistic,pangkakanyahan
stylus,pluma
stymie,walang lunas na kalagayan
suasion,panghihikayat
suave,pinong kumilos
suavity,galang
subaltern,taong sakop
subarctic,sub-arktiko
subcommittee,sub-komisyon
subconscious,hindi malay
subcontract,sub-kasunduan
subcontractor,subkontraktor
subcontractors,subcontractor
subcultures,Subculture
subcutaneous,ilalim ng balat
subdivide,paghati-hatiin
subdivided,Binubuo
subdivision,pangkat
subdivisions,subdivision
subdue,sumupil
subdued,sakop
subdues,nagpapasuko
subduing,pagsupil
subeditor,patnugot
subfamily,pangalawang pamiliya
subgroup,pangalawang putulong
subgroups,subgroup
subheading,pamagat
subject,paksa
subjected,sumailalim
subjection,pagkasakop
subjective,pansarili
subjectivism,subyektibismo
subjectivist,suhetibistang
subjectivity,sariling isip
subjects,mga paksa
subjoin,magdagdag
subjugate,sumupil
subjugated,lupig
subjugation,pagsupil
subjunctive,panakali
sublimate,sublimat
sublimation,pangingimbabaw
sublime,napakaganda
subliminal,hindi malay
sublimity,kadakilaan
sublunary,sa buwan
submarine,sa ilalim ng tubig
submerge,lumubog
submerged,lubog
submergence,pagkakalubog
submersion,pagkakalubog
submissive,mababang-loob
submissiveness,pagpapasakop
submit,isumite
submits,isinusumite
submitted,isinumite
submitting,pagsusumite
subnormal,kulang sa isip
subordinate,pantulong
subordination,pagpapasupil
subpoena,subpena
subscribe,sumuskribi
subscribed,Nag-subscribe
subscriber,suskritor
subscribers,mga subscriber
subscribing,subscribe
subscription,suskrisyon
subscriptions,mga subscription
subsection,subseksyon
subsections,subsection
subsequent,kasunod
subsequently,sa dakong huli
subserve,tulungan
subservience,paninipsip
subservient,masunuring parang alipin
subsets,subset
subside,tumila
subsided,hupa
subsidence,paghupa
subsidiary,pantulong
subsidise,tulungan ng salapi
subsidised,subsidized
subsidises,subsidizes
subsidising,subsidizing
subsidy,tulong na salapi
subsist,mabuhay
subsistence,pantawid-buhay
subsoil,ilalim ng lupa
subsonic,subsonik
substance,sangkap
substances,mga sangkap
substantial,matibay
substantially,sa kalahatan
substantiate,patunayan
substantiating,pinatutunayan
substantiation,pagpapatunay
substantive,pangngalan
substation,subistasyon
substitute,kapalit
substituted,Palitan
substitutes,pamalit
substitution,pagpapalit
substitutions,pamalit
substratum,salig
substructure,salig
subterfuge,pagkukunwari
subterranean,sa ilalim ng lupa
subterraneous,sa ilalim ng lupa
subtil,tuso
subtile,tuso
subtilty,daya
subtitle,pangalawang pamagat
subtitled,subtitle
subtitles,subtitle
subtle,mapaglalang
subtlety,kapitaganan
subtract,magbawas
subtracted,bawas
subtracting,pagbabawas
subtraction,pagbabawas
subtracts,Ibinabawas
subtropical,subtropiko
suburb,labas ng lungsod
suburban,walang katuturan
suburbs,nayon
subversion,pagbabagsak
subversive,mapangwasak
subvert,pasamain
subverted,napahamak
subways,Mga Subway
subzero,sub zero
succeed,magtagumpay
succeeded,nagtagumpay
succeeding,sumunod
succeeds,magtagumpay
success,tagumpay
successes,tagumpay
successful,matagumpay
successfully,matagumpay
succession,pagsusunud-sunod
successive,sunud-sunod
successively,sunud-sunod
successor,kapalit
successors,tagapagmana
succinct,maikli at malinaw
succor,saklolo
succour,saklolo
succulence,pagkamakatas
succulent,makatas
succumb,sumakabilang-buhay
succumbed,sumuko
such,gayon
suchlike,katulad
suck,pagsuso
sucked,sinipsip
sucker,pasusuhin
sucking,ng sanggol
suckle,sumuso
suckling,sanggol na pasusuhin
sucklings,mga pasusuhin
suction,higop
sudden,bigla
suddenly,bigla
suddenness,pagkabigla
suds,pinagsabunan
sue,maghain ng kahilingan
sued,mademanda
suede,gamusa
suet,sebo
suffer,magtiis
sufferance,pagbabata
suffered,nagdusa
suffereth,nagbabata
suffering,paghihirap
sufferings,pagbabata
suffers,naghihirap
suffice,magkasiya
sufficiency,kasapatan
sufficient,sapat
sufficiently,sapat
sufficing,nagsasarili
suffix,hulapi
suffixes,suffix
suffocate,habulin ang hininga
suffocated,inis
suffocation,inis
suffrage,paghahalal
suffuse,mapuno
suffusion,kulay
sugar,asukal
sugarcane,tubo
sugary,matamis
suggest,magmungkahi
suggested,iminungkahing
suggestibility,parunggit
suggestible,nalalamuyot sa hiwatig
suggesting,pagmumungkahi
suggestion,mungkahi
suggestions,suhestiyon
suggestive,may pahiwatig
suggests,nagmumungkahi
suicidal,ng paniwala
suicide,pagpapakamatay
suicides,pagpapatiwakal
suit,paghahabla
suitability,pagiging angkop
suitable,angkop
suitableness,kawastuan
suitcase,maleta
suitcases,maleta
suite,mga katulong
suited,hiyang
suiting,teternuhin
suitor,manliligaw
suitors,manliligaw
suits,nababagay
sulk,pagtatampo
sulkiness,balingusgos
sulky,nagtatampo
sullen,nagtatampo
sullenness,balingusngos
sully,dungisan
sulphate,sulpit
sulphide,sulpid
sulphur,asupre
sulphuric,sulpuriko
sulphurous,malaasupre
Sulpicius,Sulpicio
sultry,alinsangan
sum,kabuuan
summaries,buod
summarise,sabihin sa maikling pangungusap
summarised,summarized
summarises,nagbubuod
summarising,buod
summarize,sabihin sa maikling pangungusap
summary,buod
summation,pagbubuo
summer,ng tag-init
summers,na tag
summertime,tag-init
summery,ng tag-init
summing,pangwakas ng hukom
summit,rurok
summon,ipatawag
summoned,Ipinatawag
summons,patawag
sumptuous,masagana
sun,araw
sunbath,pagkasunog sa araw
sunbathe,masunog sa araw
sunbeam,sinag ng araw
sunbeds,sunbed
sunburn,sa balat ng araw
sunburnt,sunog sa araw
sunday,Linggo
sundays,Linggo
sunder,maghiwalay
sundial,kuwadranteng pang-araw
sundown,paglubog ng araw
sundried,pinatuyo sa araw
sundries,sari-saring bagay
sundry,sari-sari
sunflower,mirasol
sunflowers,sunflower
sunglasses,salaming pang-araw
sunk,mas mababa
sunken,lubog
sunlight,sikat ng araw
sunlit,naliliwanagan ng araw
sunny,maaraw
sunrise,pagsikat ng araw
sunset,paglubog ng araw
sunsets,sunset
sunshade,tabing sa araw
sunshine,sikat ng araw
sunspot,pekas
suntan,sunog sa araw
sup,humigop
superabundance,kalabisan
superabundant,sobra-sobra
superannuate,itiwalag
superannuated,matanda
superb,napakahusay
supercargo,superkargo
supercharger,panaksak na lansungan
supercilious,mapangmata
superficial,mababaw
superficially,sa mababaw
superfine,pinakamataas na uri
superfluity,kalabisan
superfluous,kalabisan
superheat,pakainitin
superhuman,mataas sa tao
superimpose,magpatong
superincumbent,humihinga
superintend,pamanihalaan
superintendence,pamamatnugot
superintendent,tagapangasiwa
superintendents,mga superintendente
superior,higit na mahusay
superiority,kataasan ng uri
superiors,nakatataas
superlative,ubod ng
superlatives,mga superlatibo
supermarkets,supermarket
supernal,panlangit
supernatural,higit sa karaniwan
supernaturally,makalangit
supernumerary,karagdagang manggagawa
superposition,superposisyon
superpower,pinakamalakas
superscript,tinitikan
superscription,paninitik
supersede,pumalit
superseding,sumasapaw
superstars,superstar
superstition,pamahiin
superstitions,pamahiin
superstitious,mapamahiin
superstructure,pagsasahimig
supervene,sumunod
supervise,mangasiwa
supervised,pinangangasiwaan
supervising,nangangasiwa
supervision,pangangasiwa
supervisor,superbisor
supervisors,superbisor
supervisory,namamahala
supine,tinatamad
supper,hapunan
supplant,pumalit
supplanted,inagawan
supple,madaling makibagay
supplement,suplemento
supplemental,suplemento
supplementary,karagdagan
supplemented,pupunan
suppleness,kabanatinan
suppliant,suplikante ang mayhiling
supplicant,namamanhik
supplicate,magmakaawa
supplication,pamanhik
supplications,pamanhik
supplied,ibinibigay
supplier,tagapagtustos
suppliers,supplier
supply,panustos
supplying,pagbibigay
supported,suportado
supporter,tagataguyod
supporters,tagasuporta
supporting,sumusuporta
supportive,pansuportang
supports,suporta
suppose,ipagpalagay
supposed,pakunwari
supposedly,parang
supposing,kung kaya
supposition,haka-haka
supposititious,mandaraya
suppress,sugpuin
suppressed,bigti
suppressing,hadlang
suppression,pagpigil
supra,mataas pa
supremacy,kataas-taasang kapangyarihan
supreme,kataas-taasan
surcease,tigil
surcharge,patong na singil
surcharges,surcharge
surd,wala sa matwid
sure,sigurado
surefooted,matigas na tumatayo
surely,tiyak
sureness,kapaniwalaan sa sarili
surety,tagapanagot
surface,ibabaw
surfaced,lumutang
surfaces,ibabaw
surfacing,takip
surfeit,pagpapakasawa
surge,pag-akyat
surgeon,siruhano
surgeons,Surgeon
surgeries,Pagpapaospital
surgery,pagtitistis
surgical,kirurhiko
surging,sumusulong
surly,mainit ang ulo
surmise,ula
surmount,mapagtagumpayan
surname,apelyido
surnamed,pinamagatang
surnames,apelyido
surpass,malampasan
surpassed,daig
surpasses,lumalagpas
surpassing,napakagaling
surplice,rokete
surplus,sobra
surprise,sorpresa
surprised,mabigla
surprises,sorpresa
surprising,kagulat-gulat
surprisingly,kahanga-hanga
surrealism,surealismo
surrender,pagsuko
surrendered,sumuko
surrenders,pagpapasuko
surreptitious,patago
surreptitiously,patago
surrogate,pangalawa
surround,palibutan
surrounded,napapaligiran
surrounding,nakapaligid
surroundings,mga paligid
surrounds,pumapaligid
surtax,karagdagan
surveillance,pagmamatyag
survey,pagsisiyasat
surveyed,survey
surveying,pagtilingin
surveyor,agrimensor
surveys,survey
survival,kaligtasan ng buhay
survive,matirang buhay
survived,nakaligtas
surviving,tulong ng iba
susceptibility,pagkamaramdamin
susceptible,maramdamin
suspect,pinaghihinalaan
suspected,pinaghihinalaang
suspects,suspek
suspend,suspindihin
suspended,suspendido
suspender,tirante
suspenders,tirante
suspending,pagsuspindi
suspends,magsususpindi
suspense,pananabik
suspension,suspensyon
suspensions,pagsususpinde
suspicion,hinala
suspicions,hinala
suspicious,kahina-hinala
suspiciously,sa paghihinala
sustain,sang-ayunan
sustainability,pagpapanatili
sustainable,napapanatiling
sustained,matagal
sustaining,nagtutukod
sustenance,kabuhayan
suture,tahiin ang sugat
suzerain,soberano
suzerainty,soberanya
svara,Sumagot
swab,pamunas
swag,s \xc3\x83\xe2\x80\x94 W \xc3\x83\xe2\x80\x94 a \xc3\x83\xe2\x80\x94 g
swagger,pagyayabang
Swain,Manliligaw
swallow,lunok
swallowed,kinain
swallowing,paglunok
swamp,lumubog
swampland,latian
swamps,latian
swampy,latian
swan,sisne
swap,magpalitan
swapper,nakikipagpalitan
swapping,pagpapalit
sward,damuhan
sware,sumumpa
swarm,magkulumpon
Swart,Malakayumanggi
swarthy,malakayumanggi
swastika,suwastika
swat,humampas
swathe,balutin
sway,gumiwang-giwang
swear,pasumpain
swearer,manunumpa
swearers,manunumpa
swearing,pagtutungayaw
swearword,mura
sweat,pawis
sweater,panglamig
sweating,pagpapawis
sweatshirt,panglamig
sweatshirts,sweatshirt
sweaty,pinagpapawisan
sweep,tumangay
sweeper,walis
sweeping,pahapyaw
sweepings,pag-aayos
sweepstake,suwipstik
sweet,matamis
sweetbread,matamis na tinapay
sweetcorn,matamis na mais
sweeten,lagyan ng matamis
sweetened,matamis
sweetener,pangpatamis
sweeteners,pampatamis
sweetening,pampatamis
sweeter,matamis pa
sweetheart,syota
sweetie,kendi
sweetish,matamis-tamis
sweetly,matamis
sweetmeat,kendi
sweetmeats,mga kendi
sweetness,tamis
sweetshop,tindahan ng mga matamis
Sweetwater,Matamis na tubig
swell,malalaking alon
swelled,pagmamalaki
swelling,pamamaga
swept,tinangay
swerve,lumihis
swift,matulin
swiftly,matulin
swiftness,kabilisan
swill,pagbamlaw
swim,lumangoy
swimmer,manlalangoy
swimmers,manlalangoy
swimming,paglangoy
swimmingly,tagumpay
swindle,panggagantso
swindler,manggagantso
swindling,huthot
swine,mga baboy
swineherd,magbababoy
swing,ugoy
swingeing,malaking-malaki
swinger,nakalulula
swingers,Mga Swinger
swinging,pagtatayon
swipe,palo
swirl,pag-inog
swish,pahaginitin
switch,lumipat
switchback,atraksyon Amerikanong kabundukan
switchboard,kuwadro sa pamamahagi ng dagitab
switched,nakabukas
switches,switch
switching,Paglipat
swivel,magpaikot
swivelled,swiveled
swivelling,swiveling
swollen,namamaga
swoon,maghimatay
swoop,mabilis na pagsalakay
swoops,tumatabingi
swop,magpalit
sword,tabak
swordfish,isdang-ispada
swords,mga espada
swordsman,eskrimador
swore,sumumpa
sworn,sumumpa
swot,pagkakabisa
Sybarite,Sibarite
Sybil,Sibil
sycamore,sikamore
sycophancy,hindi matapat na papuri
sycophant,manghihibo
sycophantic,sipsip
syllabary,pantigan
syllabic,papantig
syllable,pantig
syllables,pantig
syllabub,silabob
syllogism,silohismo
sylph,marikit na dalaga
symbiosis,simbiyos
symbol,simbolo
symbolic,makahulugan
symbolical,nagsasagisag
symbolise,sumagisag
symbolised,sumasagisag
symbolises,symbolizes
symbolising,sumisimbolo
symbolism,simbolismo
symbolist,simbolista
symbolize,sumagisag
symbolized,sumasagisag
symbolizing,sumisimbolo
symbols,simbolo
symmetric,magkatimbang
symmetrical,simetriko
symmetry,mahusay na proporsyon
sympathetic,nagkakasundo
sympathies,pakikiramay
sympathise,dumamay
sympathised,sympathized
sympathiser,tagahanga
sympathisers,sympathizers
sympathises,nakikiramay
sympathising,sympathizing
sympathize,dumamay
sympathy,pakikiramay
symphonic,simponiko
symphony,simponya
symposium,panayam
symptom,sintomas
symptomatic,nagpapakilala
symptoms,sintomas
Syn,Kasingkahulugan
synagogue,sinagog
synagogues,sinagoga
sync,i-sync
synchronisation,synchronization
synchronise,i-synchronise
synchronised,synchronize
synchronising,synchronize
synchronous,kasabay
synchronously,synchronous
synchrotron,sinkrotron
syncopation,sinkope
syndic,sindik
syndicalism,sindikalismo
syndicalist,sindikalista
syndicate,sindikato
syndicates,sindikato
syndication,sindikasyon
syndrome,sindrom
Syne,Nakaraang panahon
synod,kapulungang pansimbahan
synonym,singkahulugan
synonymic,magkasingkahulugan
synonymous,magkasingkahulugan
synonyms,kasingkahulugan
synonymy,sinonimya
synopsis,sinopsis
synoptic,sinoptiko
syntactic,sintaktik
syntax,palaugnayan
synthesis,pagbubuo
synthesised,synthesize
synthesiser,synthesizer
synthetic,gawa ng tao
synthetics,sintetikong materyal
syphilis,sakit sa babae
syphon,tubong panghitit
Syracusan,Siracusa
Syracusans,Siracusano
syria,Sirya
syringe,hiringgilya
syrup,pulot
system,sistema
systematic,maparaan
systematically,sistematikong
ta,salamat
tabbed,naka-tab
tabby,pusang babae
tabernacle,tabernakulo
tabernacles,Tabernakulo
table,talahanayan
tablecloth,tapete
tableland,talampas
tables,talahanayan
tablespoon,kutsara
tablespoonful,sangkutsara
tablets,tablet
tableware,mga pinggan
tabloids,Tabloid
taboo,bawal
tabouret,mababang upuan
tabular,hugis ng mga talaan
